[INFO ] 2023-12-18 22:23:43,228 base.baseclass:32 - https://www.popsci.com/gear/best-washing-machines/
[INFO ] 2023-12-18 22:23:43,246 base.baseclass:32 - https://www.gadgetsnow.com/compare-washingmachine
[INFO ] 2023-12-18 22:23:43,264 base.baseclass:32 - https://vmone.in/best-front-load-washing-machines-2022/
[INFO ] 2023-12-18 22:23:43,284 base.baseclass:32 - https://www.mylloyd.com/washing-machines
[INFO ] 2023-12-18 22:23:43,302 base.baseclass:32 - https://www.ifbappliances.com/products/laundry/washing-machine/top-loader
[INFO ] 2023-12-18 22:23:43,320 base.baseclass:32 - https://www.consumerreports.org/appliances/washing-machines/buying-guide/
[INFO ] 2023-12-18 22:23:43,338 base.baseclass:32 - https://homeherald.in/reviews/best-washing-machine/
[INFO ] 2023-12-18 22:23:43,356 base.baseclass:32 - https://www.thehindu.com/brandhub/best-washing-machine-in-india/article66258708.ece
[INFO ] 2023-12-18 22:23:43,374 base.baseclass:32 - https://www.thehindu.com/brandhub/best-washing-machine-in-india/article66258708.ece
[INFO ] 2023-12-18 22:23:43,392 base.baseclass:32 - https://www.housebeautiful.com/shopping/home-gadgets/g39560921/best-washing-machine/
[INFO ] 2023-12-18 22:23:43,410 base.baseclass:32 - https://www.housebeautiful.com/shopping/home-gadgets/g39560921/best-washing-machine/
[INFO ] 2023-12-18 22:23:43,430 base.baseclass:32 - https://www.which.co.uk/reviews/washing-machines/article/best-washing-machine-brands-a2Z6T7H782pB
[INFO ] 2023-12-18 22:23:43,453 base.baseclass:32 - https://washingmachinewise.in/best-washing-machine-brands-in-india/
[INFO ] 2023-12-18 22:23:43,476 base.baseclass:32 - https://washingmachinewise.in/best-washing-machine-brands-in-india/
[INFO ] 2023-12-18 22:23:43,498 base.baseclass:32 - https://www.bestproducts.com/appliances/a13938132/reviews-front-and-top-loading-washing-machines/
[INFO ] 2023-12-18 22:23:43,519 base.baseclass:32 - https://www.bestproducts.com/appliances/a13938132/reviews-front-and-top-loading-washing-machines/
[INFO ] 2023-12-18 22:23:43,545 base.baseclass:32 - https://cashkaro.com/blog/best-washing-machines-with-dryer-in-india/226012
[INFO ] 2023-12-18 22:23:43,569 base.baseclass:32 - https://www.tcl.com/in/en/blog/buy-the-best-washing-machine
[INFO ] 2023-12-18 22:23:43,589 base.baseclass:32 - https://www.vijaysales.com/home-appliances/appliances/buy-washing-machines-home-appliances
[INFO ] 2023-12-18 22:23:43,609 base.baseclass:32 - https://www.bijlibachao.com/appliances/best-washing-machine-india-brand-front-top-semi-automatic.html
[INFO ] 2023-12-18 22:23:43,629 base.baseclass:32 - https://www.haier.com/in/washing-machines/
[INFO ] 2023-12-18 22:23:43,652 base.baseclass:32 - https://flipshope.com/blog/best-washing-machine-brands/
[INFO ] 2023-12-18 22:23:43,672 base.baseclass:32 - https://www.trustedreviews.com/best/best-washing-machine-3431783
[INFO ] 2023-12-18 22:23:43,694 base.baseclass:32 - https://www.bajajmall.in/washing-machine
[INFO ] 2023-12-18 22:23:43,713 base.baseclass:32 - https://www.smartprix.com/washing_machines/price-35000_to_40000
[INFO ] 2023-12-18 22:23:43,741 base.baseclass:32 - https://www.bhg.com/best-washing-machines-8404829
[INFO ] 2023-12-18 22:23:43,791 base.baseclass:32 - https://www.samsung.com/in/washers-and-dryers/washing-machines-by-type/front-load/
[INFO ] 2023-12-18 22:23:43,812 base.baseclass:32 - https://gloablebrands.com/best-washing-machine-brands-in-india.html
[INFO ] 2023-12-18 22:23:43,832 base.baseclass:32 - https://www.choice.com.au/home-and-living/laundry-and-cleaning/washing-machines/review-and-compare/washing-machines
[INFO ] 2023-12-18 22:23:43,854 base.baseclass:32 - https://reviewed.usatoday.com/laundry/best-right-now/best-washing-machines-for-large-families
[INFO ] 2023-12-18 22:23:43,874 base.baseclass:32 - https://www.consumeradvise.in/best-washing-machine-in-india/
[INFO ] 2023-12-18 22:23:43,882 base.baseclass:32 - Amazon Links: 2
[INFO ] 2023-12-18 22:23:43,882 base.baseclass:32 - Flipkart Links: 2
[INFO ] 2023-12-18 22:23:46,013 base.baseclass:32 - Amazon.in : Best Washing Machine
[INFO ] 2023-12-18 22:23:46,283 base.baseclass:32 - 1-16 of 803 results for
[INFO ] 2023-12-18 22:23:46,284 base.baseclass:32 - Washing machine are greater than zero at amazon
[INFO ] 2023-12-18 22:23:47,949 base.baseclass:32 - Amazon.in : Best Washing Machine
[INFO ] 2023-12-18 22:23:48,231 base.baseclass:32 - 1-16 of 803 results for
[INFO ] 2023-12-18 22:23:48,232 base.baseclass:32 - Washing machine are greater than zero at amazon
[INFO ] 2023-12-18 22:23:50,239 base.baseclass:32 - Best Washing Machine Under Rs15000 - Buy Best Washing Machine Under Rs15000 Online at Low Prices In India | Flipkart.com
[INFO ] 2023-12-18 22:23:50,449 base.baseclass:32 - (Showing 1 – 24 products of 151 products)
[INFO ] 2023-12-18 22:23:51,966 base.baseclass:32 - Best Washing Machine Under Rs15000 - Buy Best Washing Machine Under Rs15000 Online at Low Prices In India | Flipkart.com
[INFO ] 2023-12-18 22:23:52,145 base.baseclass:32 - (Showing 1 – 24 products of 151 products)
[INFO ] 2023-12-18 22:23:52,145 base.baseclass:41 - Test Stop
